Date,Open,High,Low,Close,Volume,Adj Close
1996-05-06,108.50,108.50,106.375,107.00,11648400,19.695149
1996-05-03,108.25,109.00,107.75,108.125,8015200,19.902225
1996-05-02,108.00,109.375,107.375,107.875,14062000,19.856208
1996-05-01,107.75,108.50,107.625,107.875,8389600,19.856208
1996-04-30,110.00,110.25,107.50,107.75,10656000,19.8332
1996-04-29,107.75,108.75,107.375,108.625,10749600,19.994258
1996-04-26,108.50,108.875,107.625,107.75,9127200,19.8332
1996-04-25,107.00,108.50,106.625,108.25,17942000,19.925233
1996-04-24,107.625,107.625,105.625,106.75,12109200,19.649133
1996-04-23,107.50,107.75,106.75,107.00,9878000,19.695149
1996-04-22,106.875,107.625,105.625,107.25,13255200,19.741166
1996-04-19,105.75,107.125,104.625,105.375,19583200,19.396041
1996-04-18,105.625,107.25,103.625,105.50,41512000,19.419049
1996-04-17,116.75,120.125,103.375,105.25,65196400,19.373033
1996-04-16,115.125,116.375,114.625,115.50,9754000,21.259717
1996-04-15,112.625,114.375,111.50,114.125,9177200,21.006626
1996-04-12,115.25,115.625,110.125,111.50,31044000,20.52345
1996-04-11,116.375,118.375,114.75,117.50,15079200,21.627851
1996-04-10,117.75,120.875,115.125,116.00,12752400,21.351751
1996-04-09,119.75,120.125,117.50,117.875,7857600,21.696876
1996-04-08,115.625,119.375,114.50,119.375,15990800,21.972976
1996-04-04,119.875,119.875,117.25,117.75,10010000,21.673868
1996-04-03,117.50,120.50,116.125,119.75,16599600,22.042001
1996-04-02,111.00,118.125,110.50,117.625,21628800,21.650859
1996-04-01,112.125,112.75,110.00,110.375,9518000,20.316375
1996-03-29,110.375,113.75,110.375,111.25,11726400,20.477433
1996-03-28,111.875,112.375,109.50,109.75,12186400,20.201333
1996-03-27,111.125,113.75,110.25,111.25,14479200,20.477433
1996-03-26,108.375,112.00,107.625,110.75,18235600,20.3854
1996-03-25,114.875,115.125,108.375,108.75,18889600,20.017266
1996-03-22,115.00,115.75,114.25,114.25,8949600,21.029634
1996-03-21,117.50,117.875,114.125,114.875,15115200,21.144676
1996-03-20,120.875,120.875,114.25,117.00,30271600,21.535818
1996-03-19,124.75,125.50,121.50,121.75,11192000,22.410135
1996-03-18,120.625,125.125,120.50,124.625,15021600,22.939327
1996-03-15,116.875,120.00,115.75,119.875,14086000,22.06501
1996-03-14,116.50,118.75,116.125,116.875,11489200,21.512809
1996-03-13,114.50,116.625,114.50,115.875,11243200,21.328742
1996-03-12,115.625,116.00,113.625,114.25,16806400,21.029634
1996-03-11,113.875,117.875,113.875,117.25,15744000,21.581834
1996-03-08,115.50,116.875,112.25,114.25,21520400,21.029634
1996-03-07,117.00,117.50,115.375,117.125,9881600,21.558826
1996-03-06,119.75,119.875,116.375,117.00,10936800,21.535818
1996-03-05,117.125,119.50,116.125,119.00,14176800,21.903951
1996-03-04,118.75,121.25,115.25,116.125,17288400,21.374759
1996-03-01,121.625,121.75,117.00,118.125,32179600,21.742893
1996-02-29,125.00,127.375,122.00,122.625,29171600,22.571193
1996-02-28,127.625,128.875,127.00,127.375,17548000,23.445511
1996-02-27,125.125,128.875,124.50,128.75,18451600,23.698603
1996-02-26,123.875,125.50,123.875,124.875,11530000,22.985344
1996-02-23,125.00,126.125,124.00,125.625,16504800,23.123394
1996-02-22,121.75,125.625,121.25,124.125,21423200,22.847294
1996-02-21,119.00,120.625,118.625,120.25,16389200,22.134035
1996-02-20,116.75,120.875,116.75,119.125,21288800,21.92696
1996-02-16,118.00,118.875,117.50,118.00,19943600,21.719884
1996-02-15,114.375,118.50,114.25,117.625,23341200,21.650859
1996-02-14,113.875,115.00,113.75,114.25,12949600,21.029634
1996-02-13,114.00,114.875,113.50,113.625,13870800,20.914592
1996-02-12,114.125,115.875,113.875,115.25,14666400,21.213701
1996-02-09,113.375,114.375,113.00,113.50,13486000,20.891584
1996-02-08,112.375,114.50,111.875,113.50,12778400,20.891584
1996-02-07,114.00,114.625,111.50,112.625,16100800,20.730525
1996-02-06,112.875,115.125,112.625,114.75,20158400,21.07565
1996-02-05,109.375,112.375,109.25,112.25,13139600,20.616486
1996-02-02,109.00,109.875,108.75,109.625,12443600,20.134363
1996-02-01,108.75,110.375,108.125,109.00,16311200,20.019572
1996-01-31,108.00,109.875,107.50,108.50,20059200,19.927739
1996-01-30,106.50,109.00,106.375,108.625,18374400,19.950697
1996-01-29,104.75,106.625,104.25,106.50,9474400,19.560407
1996-01-26,103.875,106.25,103.50,104.75,10588400,19.238992
1996-01-25,107.625,108.00,104.125,104.125,18887200,19.124201
1996-01-24,103.125,109.00,103.125,107.00,31955600,19.65224
1996-01-23,100.75,104.50,100.75,103.00,19836800,18.917577
1996-01-22,101.50,103.875,101.375,102.25,21172000,18.779828
1996-01-19,96.625,104.125,96.50,102.00,52584000,18.733911
1996-01-18,90.00,96.25,89.625,96.25,39428000,17.677833
1996-01-17,86.75,89.25,85.75,87.625,19284800,16.093715
1996-01-16,84.125,87.75,83.50,87.00,18452000,15.978924
1996-01-15,86.50,86.50,83.125,83.125,14971200,15.267219
1996-01-12,87.25,87.25,86.125,86.375,10657600,15.864133
1996-01-11,88.125,88.50,86.00,87.25,18498400,16.024841
1996-01-10,86.625,89.25,86.625,87.25,22751600,16.024841
1996-01-09,89.125,89.125,86.125,86.75,14894000,15.933008
1996-01-08,88.625,89.25,88.625,89.125,3531600,16.369214
1996-01-05,86.00,88.75,86.00,88.625,15505600,16.277381
1996-01-04,89.125,89.125,85.625,86.875,32332800,15.955966
1996-01-03,91.00,91.25,89.00,89.25,12528000,16.392172
1996-01-02,91.375,92.125,90.625,90.875,10033600,16.690629
1995-12-29,90.375,91.75,89.50,91.375,13854000,16.782462
1995-12-28,91.125,91.375,90.00,90.125,7109600,16.55288
1995-12-27,91.75,92.00,90.75,92.00,6288000,16.897253
1995-12-26,92.00,92.125,91.625,91.75,3781600,16.851337
1995-12-22,90.875,91.875,90.875,91.25,7509600,16.759504
1995-12-21,89.875,91.125,89.75,90.875,10696000,16.690629
1995-12-20,92.00,92.00,89.125,89.375,14423200,16.415131
1995-12-19,89.125,91.875,89.125,91.875,14977600,16.874295
1995-12-18,90.00,90.125,87.75,89.00,25420800,16.346256
1995-12-15,92.00,92.00,89.875,90.25,27393600,16.575838
1995-12-14,94.75,95.125,92.375,93.75,13562000,17.218668
1995-12-13,95.125,95.375,94.375,94.50,11023600,17.356418
1995-12-12,96.375,96.75,95.25,95.375,8667200,17.517125
1995-12-11,97.125,97.25,95.875,96.25,8436800,17.677833
1995-12-08,95.00,96.875,94.625,96.875,10232800,17.792624
1995-12-07,95.25,95.50,94.00,94.75,10983600,17.402334
1995-12-06,96.25,96.50,94.25,95.75,12077600,17.586
1995-12-05,96.875,97.125,95.625,95.75,11005600,17.586
1995-12-04,95.00,97.25,94.625,96.125,10820400,17.654875
1995-12-01,97.00,97.00,94.75,94.75,10063600,17.402334
1995-11-30,97.25,98.125,96.625,96.625,10257600,17.746708
1995-11-29,97.25,97.50,96.75,97.125,11290000,17.838541
1995-11-28,95.75,97.50,95.625,97.00,11564800,17.815582
1995-11-27,96.50,97.375,95.625,95.875,8807200,17.608958
1995-11-24,95.25,96.625,95.25,95.875,2974400,17.608958
1995-11-22,94.75,96.375,94.375,95.25,8794000,17.494167
1995-11-21,93.125,94.875,93.00,94.50,12520800,17.356418
1995-11-20,95.00,95.375,93.00,93.00,10502800,17.080919
1995-11-17,95.375,95.875,94.75,95.125,11060400,17.471209
1995-11-16,95.625,96.75,95.125,95.625,11882000,17.563042
1995-11-15,95.625,96.25,94.75,95.50,8982400,17.540084
1995-11-14,96.875,97.375,95.25,95.375,9229600,17.517125
1995-11-13,97.50,98.00,97.00,97.375,9497200,17.884457
1995-11-10,97.50,98.25,96.625,97.375,9348400,17.884457
1995-11-09,99.00,99.75,98.00,98.375,12774000,18.068123
1995-11-08,99.125,100.125,97.25,97.75,10757600,17.953332
1995-11-07,99.50,100.625,98.125,98.75,15510800,18.091081
1995-11-06,101.25,102.375,100.00,100.50,12470000,18.411683
1995-11-03,100.00,101.50,99.875,101.50,12984800,18.594883
1995-11-02,97.00,99.875,96.75,99.625,13174400,18.251382
1995-11-01,97.25,97.625,96.375,96.875,8235200,17.74758
1995-10-31,98.375,99.125,96.875,97.25,11811200,17.81628
1995-10-30,97.50,98.75,97.125,98.25,12715200,17.999481
1995-10-27,95.875,96.625,95.75,96.50,9894800,17.678879
1995-10-26,96.25,96.625,94.625,95.875,13407200,17.564379
1995-10-25,98.50,98.50,96.00,96.125,10952000,17.610179
1995-10-24,98.875,99.25,97.25,98.00,12445600,17.95368
1995-10-23,95.625,99.00,95.625,99.00,16597600,18.136881
1995-10-20,98.25,98.50,95.25,95.375,17814400,17.472778
1995-10-19,96.875,98.375,96.00,98.25,18746800,17.999481
1995-10-18,97.875,98.25,95.75,96.375,29217600,17.655979
1995-10-17,92.50,97.00,91.25,96.875,45773600,17.74758
1995-10-16,92.50,94.125,92.50,94.00,10594400,17.220877
1995-10-13,94.00,94.25,92.50,92.50,9409600,16.946076
1995-10-12,93.25,93.50,92.125,93.00,9390800,17.037676
1995-10-11,91.50,92.875,91.25,92.50,13436000,16.946076
1995-10-10,90.00,91.125,89.125,90.75,25871200,16.625475
1995-10-09,93.875,94.125,92.00,92.00,12086000,16.854476
1995-10-06,95.25,95.375,94.125,94.125,10392000,17.243777
1995-10-05,93.875,95.00,93.50,94.50,9877200,17.312478
1995-10-04,94.25,94.625,93.375,93.75,8028000,17.175077
1995-10-03,93.50,95.25,93.375,94.875,13162400,17.381178
1995-10-02,95.00,95.625,93.375,93.50,9487600,17.129277
1995-09-29,94.25,95.25,93.625,94.50,10389200,17.312478
1995-09-28,94.875,95.375,93.875,93.875,11420400,17.197977
1995-09-27,92.625,94.50,91.875,94.375,18762800,17.289578
1995-09-26,93.25,93.875,92.50,92.875,11099200,17.014776
1995-09-25,94.00,94.75,92.625,92.75,11886000,16.991876
1995-09-22,93.875,94.375,93.375,93.875,9377200,17.197977
1995-09-21,95.75,96.50,93.875,94.375,11468000,17.289578
1995-09-20,97.625,98.125,95.625,95.75,11826800,17.541479
1995-09-19,94.625,96.875,94.25,96.75,16878800,17.724679
1995-09-18,92.50,94.25,92.375,94.125,17814800,17.243777
1995-09-15,92.75,92.75,91.625,92.25,27121600,16.900276
1995-09-14,95.25,95.625,92.50,93.375,31461600,17.106377
1995-09-13,97.50,98.75,92.375,94.625,55690400,17.335378
1995-09-12,96.125,98.50,95.125,97.50,29151200,17.86208
1995-09-11,98.25,98.375,95.875,96.375,26478000,17.655979
1995-09-08,100.00,100.00,98.125,98.875,21422000,18.113981
1995-09-07,100.50,101.25,99.00,99.375,16205200,18.205582
1995-09-06,102.00,102.625,100.625,100.75,16766000,18.457483
1995-09-05,103.00,103.00,100.125,101.125,26673200,18.526183
1995-09-01,102.75,104.50,102.375,102.75,7275600,18.823884
1995-08-31,102.50,103.75,102.00,103.375,9265600,18.938385
1995-08-30,103.125,103.50,101.125,101.625,12998400,18.617783
1995-08-29,102.125,102.625,98.625,102.375,24584000,18.755184
1995-08-28,103.75,103.875,101.375,101.625,16455600,18.617783
1995-08-25,103.75,105.375,103.75,103.875,11129200,19.029985
1995-08-24,106.625,106.625,104.50,104.875,15188000,19.213186
1995-08-23,108.125,108.50,106.50,106.625,12956000,19.533788
1995-08-22,107.00,108.25,105.625,107.625,22057200,19.716988
1995-08-21,111.375,111.375,106.50,106.75,18802800,19.556688
1995-08-18,113.875,114.00,111.125,111.375,14792400,20.403991
1995-08-17,112.375,114.625,112.25,113.625,12118800,20.816193
1995-08-16,112.125,112.75,110.75,112.375,11787200,20.587192
1995-08-15,111.00,112.125,110.25,112.00,10804000,20.518492
1995-08-14,109.25,110.875,109.25,110.75,6993200,20.289491
1995-08-11,109.50,109.625,108.375,109.25,9310800,20.01469
1995-08-10,109.875,110.375,108.875,109.125,7885600,19.99179
1995-08-09,110.00,110.375,109.625,109.875,7867200,20.12919
1995-08-08,108.875,110.00,108.875,109.625,7181200,20.08339
1995-08-07,109.125,109.375,108.625,108.875,5723200,19.900188
1995-08-04,109.125,109.75,108.50,108.625,5028800,19.854493
1995-08-03,106.50,109.50,105.625,109.00,13142400,19.923036
1995-08-02,110.625,111.75,107.00,107.50,12248400,19.648866
1995-08-01,109.125,110.125,107.25,109.625,12105600,20.037274
1995-07-31,110.625,111.25,108.50,108.875,10540800,19.900188
1995-07-28,110.875,111.25,109.875,110.625,9744400,20.220054
1995-07-27,109.50,110.875,109.50,110.75,12372000,20.242901
1995-07-26,109.125,109.625,108.25,109.00,14330800,19.923036
1995-07-25,107.50,110.25,107.50,108.375,21288000,19.808798
1995-07-24,104.125,107.875,103.50,107.50,20671600,19.648866
1995-07-21,104.00,104.875,103.125,103.625,17482400,18.940593
1995-07-20,102.00,104.375,101.375,104.125,20262800,19.031983
1995-07-19,105.25,105.50,97.75,101.25,34290800,18.50649
1995-07-18,107.00,108.625,102.875,107.00,35804400,19.557476
1995-07-17,104.125,107.50,104.00,107.25,14929600,19.603171
1995-07-14,102.625,104.125,102.125,103.875,10580000,18.986288
1995-07-13,101.75,104.25,101.25,103.75,13944800,18.96344
1995-07-12,100.375,102.00,99.625,101.625,11393200,18.575032
1995-07-11,100.00,101.00,99.50,99.75,8429600,18.23232
1995-07-10,100.00,101.25,100.00,100.625,9175200,18.392252
1995-07-07,98.625,100.625,98.625,99.50,15628400,18.186625
1995-07-06,97.125,98.875,96.875,98.875,9395200,18.072387
1995-07-05,97.875,98.625,96.75,96.75,9674400,17.683979
1995-07-03,96.25,97.875,95.75,97.625,2733600,17.843912
1995-06-30,97.75,98.125,95.375,96.00,8639200,17.546894
1995-06-29,96.375,98.125,96.375,97.00,9946400,17.729674
1995-06-28,95.00,96.625,94.375,96.125,12482400,17.569742
1995-06-27,98.125,98.6875,94.50,95.375,13119600,17.432656
1995-06-26,98.50,99.25,98.00,98.25,8720000,17.958149
1995-06-23,97.50,99.375,97.25,98.625,9846400,18.026692
1995-06-22,97.375,99.125,97.375,97.50,17376800,17.821064
1995-06-21,98.00,98.625,97.125,97.125,14322000,17.752522
1995-06-20,93.875,98.00,93.875,97.75,14275600,17.866759
1995-06-19,93.375,94.625,93.25,93.75,9506800,17.135639
1995-06-16,93.125,93.625,92.625,92.625,10787200,16.930011
1995-06-15,93.625,94.00,93.00,93.00,8771600,16.998554
1995-06-14,91.875,93.375,91.875,93.00,10250000,16.998554
1995-06-13,91.375,92.25,90.875,91.75,11620800,16.770078
1995-06-12,90.50,90.75,89.75,90.25,11982800,16.495908
1995-06-09,89.625,90.25,88.625,89.125,13233600,16.290281
1995-06-08,90.125,90.75,88.375,89.375,13576000,16.335976
1995-06-07,90.75,91.375,89.00,89.875,15786400,16.427366
1995-06-06,92.375,92.75,91.375,91.375,12009600,16.701536
1995-06-05,91.75,93.50,90.00,91.25,23404000,16.678688
1995-06-02,93.625,95.375,93.375,93.875,7966800,17.158486
1995-06-01,93.50,95.00,93.375,94.25,10111600,17.227029
1995-05-31,92.375,93.625,91.875,93.00,11002000,16.998554
1995-05-30,95.625,95.75,91.50,92.625,12600000,16.930011
1995-05-26,96.625,97.50,94.50,95.00,8883200,17.364114
1995-05-25,96.25,97.875,95.875,96.75,11550800,17.683979
1995-05-24,97.50,97.875,94.50,96.125,12646800,17.569742
1995-05-23,95.50,97.625,95.50,97.25,14118400,17.775369
1995-05-22,93.50,95.375,93.50,95.25,8920400,17.409809
1995-05-19,92.25,93.75,92.25,93.375,16259200,17.067096
1995-05-18,94.625,96.125,93.125,93.125,13725600,17.021401
1995-05-17,95.00,95.625,94.75,94.875,9618000,17.341266
1995-05-16,94.25,95.875,94.25,94.625,10934800,17.295571
1995-05-15,94.50,95.375,94.125,95.00,7635200,17.364114
1995-05-12,93.75,95.625,93.75,94.375,10657600,17.249876
1995-05-11,93.50,95.125,93.25,94.25,10339200,17.227029
1995-05-10,93.875,95.00,93.875,93.875,11563600,17.158486
1995-05-09,94.125,94.375,93.375,93.625,11119600,17.112791
1995-05-08,92.75,95.25,92.625,93.75,10813600,17.135639
1995-05-05,94.25,94.625,92.875,93.125,12219200,17.021401
1995-05-04,94.75,96.125,93.25,93.75,17428000,17.135639
1995-05-03,93.00,94.625,93.00,94.25,10689600,17.181334
1995-05-02,91.625,93.375,91.625,92.875,13611200,16.930678
1995-05-01,93.875,94.25,91.75,92.125,13615200,16.793957
1995-04-28,96.00,96.25,94.25,94.625,20002400,17.249695
1995-04-27,94.875,96.875,94.625,96.875,13900400,17.659859
1995-04-26,93.125,95.75,92.875,95.25,14798000,17.363629
1995-04-25,93.125,93.875,92.875,93.625,13385200,17.0674
1995-04-24,91.50,93.875,91.00,93.50,17275600,17.044613
1995-04-21,89.375,92.00,89.125,91.625,23545600,16.702809
1995-04-20,89.625,90.375,88.625,89.00,23990800,16.224284
1995-04-19,87.875,88.25,86.00,87.125,10305600,15.88248
1995-04-18,88.125,88.50,87.125,88.25,7875200,16.087562
1995-04-17,87.00,88.50,86.875,87.875,8758400,16.019201
1995-04-13,86.875,87.375,86.125,86.375,5525600,15.745758
1995-04-12,86.50,87.625,86.125,87.125,7612800,15.88248
1995-04-11,85.875,86.875,85.625,86.75,10324000,15.814119
1995-04-10,84.00,86.00,84.00,86.00,8462400,15.677398
1995-04-07,83.75,85.125,83.50,84.00,9713200,15.312807
1995-04-06,84.375,84.625,83.625,83.875,5946000,15.29002
1995-04-05,82.875,84.125,82.875,84.00,8033200,15.312807
1995-04-04,83.125,83.625,82.50,83.00,6738400,15.130512
1995-04-03,82.25,83.50,82.25,82.875,7576400,15.107725
1995-03-31,82.125,83.50,81.375,82.125,10472000,14.971003
1995-03-30,83.125,83.375,81.75,82.375,11828400,15.016577
1995-03-29,84.25,84.75,82.50,83.00,11885600,15.130512
1995-03-28,84.875,84.875,84.25,84.50,5412000,15.403955
1995-03-27,83.875,85.125,83.875,85.00,8114000,15.495102
1995-03-24,83.625,84.375,83.50,83.625,10318000,15.244446
1995-03-23,81.50,83.375,81.50,83.375,11056400,15.198873
1995-03-22,82.125,82.625,81.25,81.625,9788800,14.879856
1995-03-21,83.50,84.00,82.125,82.25,7956000,14.99379
1995-03-20,82.75,84.00,82.50,83.50,7368800,15.221659
1995-03-17,83.50,83.625,82.625,82.625,11869600,15.062151
1995-03-16,81.75,83.625,81.625,83.50,11382800,15.221659
1995-03-15,81.25,82.25,81.25,81.75,7084800,14.902643
1995-03-14,82.25,82.75,81.50,81.50,9067600,14.857069
1995-03-13,81.50,83.00,81.50,82.00,13964800,14.948216
1995-03-10,80.875,81.625,80.375,81.125,9492400,14.788708
1995-03-09,80.375,81.375,80.375,80.625,12513600,14.69756
1995-03-08,79.75,80.00,78.50,79.75,12133200,14.538052
1995-03-07,80.375,80.875,79.375,79.75,13802400,14.538052
1995-03-06,79.50,81.25,79.50,80.25,20173200,14.6292
1995-03-03,77.125,80.00,77.00,79.875,22256000,14.560839
1995-03-02,75.375,77.375,75.375,77.25,9643200,14.082314
1995-03-01,75.125,76.375,75.125,75.375,8202000,13.74051
1995-02-28,74.00,75.25,74.00,75.25,7198000,13.717723
1995-02-27,74.625,75.375,73.75,74.00,8212800,13.489854
1995-02-24,74.25,75.375,74.25,74.875,6254400,13.649362
1995-02-23,74.75,75.75,74.125,74.25,8826400,13.535428
1995-02-22,74.25,74.50,74.125,74.25,6864000,13.535428
1995-02-21,75.00,75.125,74.125,74.25,6228000,13.535428
1995-02-17,75.75,75.75,74.75,75.00,11672000,13.672149
1995-02-16,75.875,76.25,75.50,75.50,6809600,13.763297
1995-02-15,75.625,75.875,75.125,75.625,6506800,13.786084
1995-02-14,75.00,75.625,74.625,75.625,6785600,13.786084
1995-02-13,75.125,75.375,74.75,74.875,4887200,13.649362
1995-02-10,75.125,75.75,75.00,75.00,6156000,13.672149
1995-02-09,74.25,75.25,74.25,75.00,7896000,13.672149
1995-02-08,74.125,74.875,74.125,74.25,5985600,13.535428
1995-02-07,74.25,74.375,73.875,74.25,5802800,13.535428
1995-02-06,74.375,74.875,74.125,74.375,5408400,13.558215
1995-02-03,74.875,75.25,74.50,74.625,10251200,13.558214
1995-02-02,73.625,74.375,73.50,74.375,5834400,13.512793
1995-02-01,72.375,73.875,72.25,73.625,13168000,13.37653
1995-01-31,72.00,72.875,70.25,72.125,10969600,13.104003
1995-01-30,72.75,73.00,71.50,71.75,5674000,13.035871
1995-01-27,72.75,73.125,70.625,72.50,10868400,13.172134
1995-01-26,72.375,73.375,72.25,72.375,8627200,13.149424
1995-01-25,72.00,73.125,72.00,72.375,15232000,13.149424
1995-01-24,74.125,74.875,73.50,74.00,12706400,13.444661
1995-01-23,74.50,74.50,72.375,74.25,19654800,13.490083
1995-01-20,76.375,76.50,75.00,75.375,13333600,13.694478
1995-01-19,77.125,77.625,76.375,76.50,6855600,13.898873
1995-01-18,77.625,77.875,76.625,77.25,7370400,14.035136
1995-01-17,77.25,78.00,77.125,77.50,6385200,14.080558
1995-01-16,76.375,78.00,76.375,77.50,10864000,14.080558
1995-01-13,76.75,76.875,75.75,76.375,8121200,13.876162
1995-01-12,75.875,76.375,75.50,76.00,9103600,13.808031
1995-01-11,77.00,77.125,75.25,76.00,9801200,13.808031
1995-01-10,76.00,77.25,75.625,76.625,13683200,13.921583
1995-01-09,75.00,75.875,74.875,75.50,6852000,13.717188
1995-01-06,74.25,75.75,74.125,75.125,12162000,13.649057
1995-01-05,74.375,75.25,73.75,74.00,9083600,13.444661
1995-01-04,73.875,74.625,73.25,74.375,7978800,13.512793
1995-01-03,73.50,73.875,73.375,73.75,4671600,13.39924
1994-12-30,74.25,74.50,73.125,73.50,5780800,13.353819
1994-12-29,73.00,74.375,73.00,74.375,7704800,13.512793
1994-12-28,74.375,74.375,72.50,73.00,5422800,13.262977
1994-12-27,74.125,74.50,73.75,74.25,4933200,13.490083
1994-12-23,73.625,74.25,73.25,73.50,3753600,13.353819
1994-12-22,73.625,74.625,73.50,73.50,10648400,13.353819
1994-12-21,71.125,73.625,71.00,73.625,12847600,13.37653
1994-12-20,71.375,71.625,70.75,70.75,6907200,12.854186
1994-12-19,70.50,71.625,70.50,71.625,9688400,13.01316
1994-12-16,70.875,70.875,69.875,70.125,11776000,12.740634
1994-12-15,70.375,71.00,70.125,70.50,7541200,12.808765
1994-12-14,69.50,70.625,69.375,70.25,8176800,12.763344
1994-12-13,70.75,71.00,69.625,69.75,5476400,12.672502
1994-12-12,71.125,71.375,69.625,70.625,8822400,12.831476
1994-12-09,69.625,71.50,69.50,71.50,9892000,12.99045
1994-12-08,71.125,71.50,69.75,70.125,6871600,12.740634
1994-12-07,70.75,71.375,70.625,71.25,5262400,12.945029
1994-12-06,71.25,72.00,71.25,71.625,7715200,13.01316
1994-12-05,71.625,72.375,71.375,71.375,8198400,12.967739
1994-12-02,69.25,71.375,68.875,71.375,7975200,12.967739
1994-12-01,70.625,70.75,69.25,69.50,6638000,12.627081
1994-11-30,71.125,71.25,70.625,70.75,7846400,12.854186
1994-11-29,70.625,71.00,70.25,70.625,5386000,12.831476
1994-11-28,70.875,71.625,70.25,70.625,7978800,12.831476
1994-11-25,70.00,70.875,70.00,70.75,4382800,12.854186
1994-11-23,69.25,70.00,68.00,70.00,18755600,12.717923
1994-11-22,72.75,72.875,69.375,69.75,9564400,12.672502
1994-11-21,73.25,74.125,72.625,72.875,6680400,13.240266
1994-11-18,73.00,73.375,72.75,73.25,12490400,13.308398
1994-11-17,73.25,73.75,72.75,73.125,7262000,13.285687
1994-11-16,73.00,73.125,72.625,72.75,5089200,13.217556
1994-11-15,72.875,73.875,72.50,73.125,6997200,13.285687
1994-11-14,72.75,73.00,72.25,72.875,6049600,13.240266
1994-11-11,72.00,73.00,71.75,72.375,7391600,13.149424
1994-11-10,73.50,73.625,71.625,72.00,10746000,13.081292
1994-11-09,73.75,74.375,73.25,74.00,10468400,13.444661
1994-11-08,71.625,73.50,71.375,73.00,7476000,13.262977
1994-11-07,71.375,72.25,70.75,71.875,9115600,13.058582
1994-11-04,73.375,73.50,71.125,71.125,12971600,12.922318
1994-11-03,74.50,74.625,73.125,73.50,6645200,13.308399
1994-11-02,74.00,75.25,73.75,74.25,10678400,13.444199
1994-11-01,74.375,75.25,73.50,73.875,10000000,13.376299
1994-10-31,75.625,75.625,74.50,74.50,7705600,13.489465
1994-10-28,74.125,76.375,74.125,76.125,10853200,13.783699
1994-10-27,74.50,74.625,73.75,74.125,4998400,13.421565
1994-10-26,74.00,74.50,73.625,74.375,9759200,13.466832
1994-10-25,72.625,74.375,72.625,73.875,11318400,13.376299
1994-10-24,74.625,74.625,72.875,73.00,10460800,13.217865
1994-10-21,74.625,75.375,74.125,74.625,13490000,13.512099
1994-10-20,75.50,76.125,73.875,75.00,20867600,13.579999
1994-10-19,74.00,75.75,73.75,75.375,15736800,13.647899
1994-10-18,73.50,74.50,73.375,74.50,9853600,13.489465
1994-10-17,72.875,73.75,72.75,73.25,6145600,13.263132
1994-10-14,72.50,73.125,71.875,73.125,8163200,13.240499
1994-10-13,73.625,74.125,72.25,72.25,9366400,13.082065
1994-10-12,71.00,73.50,71.00,73.125,12910400,13.240499
1994-10-11,71.75,72.375,71.50,71.625,11230400,12.968899
1994-10-10,71.25,71.875,70.75,71.50,7219600,12.946265
1994-10-07,68.875,71.75,68.75,71.125,17982400,12.878365
1994-10-06,69.00,69.50,68.625,68.75,7236800,12.448332
1994-10-05,68.125,69.125,67.375,69.125,10766000,12.516232
1994-10-04,69.125,69.50,68.25,68.375,6882000,12.380432
1994-10-03,69.375,69.50,68.625,68.875,4666000,12.470965
1994-09-30,69.25,70.125,68.875,69.625,8159200,12.606765
1994-09-29,68.375,69.875,67.75,69.50,9224800,12.584132
1994-09-28,69.125,69.875,68.50,68.50,5200000,12.403065
1994-09-27,68.875,69.375,68.625,69.00,4462800,12.493599
1994-09-26,69.00,69.125,67.75,69.00,7059200,12.493599
1994-09-23,69.375,69.50,68.875,69.125,7043200,12.516232
1994-09-22,69.75,70.25,69.375,69.625,8482000,12.606765
1994-09-21,71.00,71.375,69.375,69.50,14548400,12.584132
1994-09-20,69.875,70.50,69.625,70.25,10980800,12.719932
1994-09-19,70.625,71.25,70.25,70.375,7394000,12.742565
1994-09-16,69.75,71.375,69.50,71.00,20598400,12.855732
1994-09-15,69.50,70.25,69.50,69.75,8228400,12.629399
1994-09-14,69.125,70.125,69.00,69.75,10146000,12.629399
1994-09-13,68.75,69.625,68.625,69.25,11616800,12.538865
1994-09-12,67.50,68.125,67.50,67.875,4823600,12.289899
1994-09-09,66.875,68.00,66.75,67.25,9236800,12.176732
1994-09-08,67.25,68.125,67.25,67.875,5457200,12.289899
1994-09-07,67.50,68.25,67.375,67.50,8123200,12.221999
1994-09-06,67.125,67.625,66.625,67.50,4985200,12.221999
1994-09-02,68.00,68.00,66.75,67.25,5858800,12.176732
1994-09-01,66.875,68.25,66.875,67.875,11114000,12.289899
1994-08-31,69.25,69.50,68.50,68.50,9886800,12.403065
1994-08-30,69.375,69.75,68.875,69.375,7486000,12.561499
1994-08-29,69.75,70.00,69.25,69.375,9257600,12.561499
1994-08-26,69.375,70.125,69.125,70.00,16576400,12.674665
1994-08-25,67.00,69.75,66.875,69.375,21095600,12.561499
1994-08-24,67.375,67.375,66.625,67.375,11196800,12.199365
1994-08-23,67.875,68.25,67.625,67.625,11645200,12.244632
1994-08-22,67.50,68.375,67.25,67.75,11882400,12.267265
1994-08-19,66.375,68.625,66.00,68.125,18653600,12.335165
1994-08-18,65.375,66.875,65.375,66.25,16787200,11.995665
1994-08-17,64.875,65.625,64.375,64.875,11780800,11.746699
1994-08-16,64.50,64.75,63.75,64.625,8140400,11.701432
